Kingdom,Phylum,Class,Subclass,Infraclass,Subterclass,Superorder,Order,Superfamily,Family,Genus,Species,Subfamily,Tribe,Subphylum,Suborder,Superclass,Infraorder,Parvorder,Section,Subsection,Flokkun,id,N,Artal,skipting,stod,Nu,A,worms
Animalia,Mollusca,Bivalvia,Autobranchia,Pteriomorphia,,,Mytilida,Mytiloidea,Mytilidae,Crenella,,Crenellinae,,,,,,,,,Crenella,C4B,1,2015,4,C4,4,138216,138216
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,U1A,2,2013,1,U1,2,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,4B,1,2016,4,4B,4,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,E4C,1,2017,4,E4,4,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,U1B,1,2013,8,U1,8,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,U1C,1,2013,4,U1,4,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Cumacea,,,,,,,Crustacea,,Multicrustacea,,,,,Cumacea,4A,1,2016,4,4A,4,1137,1137
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Dexaminoidea,Dexaminidae,Dexamine,Dexamine thea,Dexamininae,,Crustacea,Amphilochidea,Multicrustacea,Lysianassida,Synopiidira,,,Dexamine thea,E3C,1,2017,4,E3,4,102136,102136
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Cirratulidae,Dodecaceria,Dodecaceria concharum,,,,Cirratuliformia,,,,,,Dodecaceria concharum,E4C,1,2014,4,E4,4,129967,129967
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Cirratulidae,Dodecaceria,Dodecaceria concharum,,,,Cirratuliformia,,,,,,Dodecaceria concharum,U1B,3,2013,8,U1,24,129967,129967
Animalia,Annelida,Polychaeta,Errantia,,,,Eunicida,,Dorvilleidae,,,,,,,,,,,,Dorvilleidae,8A,1,2016,4,8A,4,971,971
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,B5B,1,2017,4,B5,4,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,8B,3,2016,4,8B,12,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,5B,1,2016,4,5B,4,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,C4C,1,2017,4,C4,4,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,8C,3,2016,4,8C,12,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,E3C,1,2015,4,E3,4,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,5C,7,2016,4,5C,28,140584,140584
Animalia,Mollusca,Bivalvia,Protobranchia,,,,Nuculida,Nuculoidea,Nuculidae,Ennucula,Ennucula tenuis,,,,,,,,,,Ennucula tenuis,B5B,3,2015,4,B5,12,140584,140584
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,3C,1,2016,1,3C,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,3B,1,2016,4,3B,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,7C,1,2016,1,7C,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4A,4,2016,4,4A,32,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4B,1,2016,4,4B,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,8B,2,2016,4,8B,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4C,2,2016,4,4C,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4C,1,2016,1,4C,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4B,2,2016,1,4B,2,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa,4B,7,2016,4,4B,28,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4B,1,2015,4,E4,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B0C,3,2014,1,B0,3,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3C,1,2015,1,E3,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5A,42,2014,1,B5,42,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4B,1,2017,1,E4,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5C,1,2015,1,B5,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4C,9,2014,4,E4,36,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3C,2,2015,4,E3,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5B,1,2015,4,B5,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B0A,3,2014,1,B0,3,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5C,1,2015,4,B5,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7B,2,2015,1,A7,2,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4B,3,2014,1,E4,3,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4A,3,2017,4,E4,12,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4A,5,2014,1,E4,5,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7C,2,2017,4,A7,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5A,2,2017,4,B5,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B8A,1,2014,4,B8,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4B,3,2017,4,E4,12,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3A,1,2015,1,E3,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3B,2,2015,4,E3,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B0B,19,2014,4,B0,76,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7B,1,2014,4,A7,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4C,4,2015,4,E4,16,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E4C,2,2017,4,E4,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7A,1,2015,4,A7,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3B,1,2017,4,E3,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3B,2,2014,4,E3,8,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3C,6,2014,4,E3,24,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5C,13,2014,1,B5,13,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B8C,1,2015,4,B8,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5B,13,2014,1,B5,13,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5B,1,2015,1,B5,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4A,5,2015,1,C4,5,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4B,11,2015,4,C4,44,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4A,45,2014,1,C4,45,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4B,1,2015,1,C4,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4B,3,2017,4,C4,12,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B8B,2,2015,1,B8,2,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7C,4,2014,4,A7,16,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3C,1,2017,4,E3,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3B,1,2017,1,E3,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4C,13,2014,4,C4,52,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,E3A,1,2014,4,E3,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,A7A,28,2014,4,A7,112,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B8C,5,2014,4,B8,20,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B8B,1,2014,4,B8,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4C,1,2014,1,C4,1,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,B5B,1,2017,4,B5,4,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4A,3,2017,4,C4,12,130616,130616
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Phyllodocidae,Eteone,Eteone longa,Eteoninae,,,Phyllodociformia,,,,,,Eteone longa ,C4B,4,2014,1,C4,4,130616,130616
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Sabellida,,Sabellidae,Euchone,,Myxicolinae,Myxicolini,,,,,,,,Euchone,E3C,1,2017,4,E3,4,129528,129528
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Sabellida,,Sabellidae,Euchone,,Myxicolinae,Myxicolini,,,,,,,,Euchone,B5B,1,2014,1,B5,1,129528,129528
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Sabellida,,Sabellidae,Euchone,,Myxicolinae,Myxicolini,,,,,,,,Euchone,E4C,2,2015,4,E4,8,129528,129528
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Eunoe,Eunoe nodosa,Polynoinae,,,Aphroditiformia,,,,,,Eunoe nodosa,B0B,2,2013,1,B0,2,130745,130745
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Eunoe,Eunoe nodosa,Polynoinae,,,Aphroditiformia,,,,,,Eunoe nodosa,E3A,6,2013,1,E3,6,130745,130745
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Eunoe,Eunoe nodosa,Polynoinae,,,Aphroditiformia,,,,,,Eunoe nodosa,4C,1,2016,4,4C,4,130745,130745
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Eunoe,Eunoe nodosa,Polynoinae,,,Aphroditiformia,,,,,,Eunoe nodosa,4B,2,2016,4,4B,8,130745,130745
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Eunoe,Eunoe nodosa,Polynoinae,,,Aphroditiformia,,,,,,Eunoe nodosa,C4A,10,2013,1,C4,10,130745,130745
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Terebellidae,Eupolymnia,Eupolymnia nesidensis,Terebellinae,Procleini,,Terebelliformia,,,,,,Eupolymnia nesidensis,U1C,4,2013,1,U1,4,131490,131490
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Terebellidae,Eupolymnia,Eupolymnia nesidensis,Terebellinae,Procleini,,Terebelliformia,,,,,,Eupolymnia nesidensis,U1B,2,2013,1,U1,2,131490,131490
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Terebellidae,Eupolymnia,Eupolymnia nesidensis,Terebellinae,Procleini,,Terebelliformia,,,,,,Eupolymnia nesidensis,U1A,10,2013,1,U1,10,131490,131490
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Exogone,Exogone hebes,Exogoninae,,,Nereidiformia,,,,,,Exogone hebes,U2A,1,2013,8,U2,8,238310,238310
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Syllidae,Exogone,Exogone hebes,Exogoninae,,,Nereidiformia,,,,,,Exogone hebes,U2B,2,2013,8,U2,16,238310,238310
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Flabelligeridae,Flabelligera,Flabelligera affinis,,,,Cirratuliformia,,,,,,Flabelligera affinis,E3B,1,2017,4,E3,4,130103,130103
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Flabelligeridae,Flabelligera,Flabelligera affinis,,,,Cirratuliformia,,,,,,Flabelligera affinis,E3C,1,2015,1,E3,1,130103,130103
Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,,,Terebellida,,Flabelligeridae,Flabelligera,Flabelligera affinis,,,,Cirratuliformia,,,,,,Flabelligera affinis???,U1C,1,2013,1,U1,1,130103,130103
Animalia,Annelida,Polychaeta,Polychaeta incertae sedis,,,,,,Oweniidae,Galathowenia,Galathowenia oculata,,,,,,,,,,Galathowenia oculata,U2A,2,2013,1,U2,2,146950,146950
Animalia,Annelida,Polychaeta,Polychaeta incertae sedis,,,,,,Oweniidae,Galathowenia,Galathowenia oculata,,,,,,,,,,Galathowenia oculata,C4B,1,2015,1,C4,1,146950,146950
Animalia,Annelida,Polychaeta,Polychaeta incertae sedis,,,,,,Oweniidae,Galathowenia,Galathowenia oculata,,,,,,,,,,Galathowenia oculata,E4A,1,2017,4,E4,4,146950,146950
Animalia,Annelida,Polychaeta,Polychaeta incertae sedis,,,,,,Oweniidae,Galathowenia,Galathowenia oculata,,,,,,,,,,Galathowenia oculata,E4B,1,2015,1,E4,1,146950,146950
Animalia,Arthropoda,Malacostraca,Eumalacostraca,,,Peracarida,Amphipoda,Gammaroidea,Gammaridae,Gammarus,,,,Crustacea,Senticaudata,Multicrustacea,Gammarida,Gammaridira,,,Gammarus,B0C,3,2014,1,B0,3,101537,101537
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,E3C,2,2015,4,E3,8,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,B8B,1,2017,4,B8,4,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,U1A,2,2013,8,U1,16,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,B8C,1,2015,4,B8,4,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,B8B,1,2015,4,B8,4,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,E4B,1,2017,4,E4,4,101,101
Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,,,Gastropoda,A7A,1,2015,4,A7,4,101,101
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Gattyana,Gattyana cirrhosa,Polynoinae,,,Aphroditiformia,,,,,,Gattyana cirrhosa,3A,1,2016,4,3A,4,130749,130749
Animalia,Mollusca,Gastropoda,Vetigastropoda,,,,Trochida,Trochoidea,Trochidae,Gibbula,Gibbula tumida,Cantharidinae,,,,,,,,,Gibbula tumida,E3A,1,2017,1,E3,1,141799,141799
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Glyceridae,Glycera,Glycera capitata,,,,Glyceriformia,,,,,,Glycera capitata,E3A,1,2015,1,E3,1,130118,130118
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3B,2,2014,4,E3,8,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0C,1,2013,1,B0,1,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3C,6,2014,4,E3,24,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3A,3,2015,4,E3,12,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,U2B,1,2013,8,U2,8,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3B,1,2015,1,E3,1,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E4B,3,2014,1,E4,3,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0C,16,2014,1,B0,16,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3A,1,2014,1,E3,1,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,C4A,1,2017,4,C4,4,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,U2C,3,2013,1,U2,3,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3B,3,2015,4,E3,12,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0A,2,2014,1,B0,2,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0A,5,2013,1,B0,5,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,C4C,1,2013,8,C4,8,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3B,9,2013,1,E3,9,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0B,7,2014,4,B0,28,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,U1C,8,2013,1,U1,8,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,C4C,3,2014,4,C4,12,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,B0A,7,2013,8,B0,56,129491,129491
Animalia,Annelida,Polychaeta,Errantia,,,,Phyllodocida,,Polynoidae,Harmothoe,,Polynoinae,,,Aphroditiformia,,,,,,Harmothoe,E3A,21,2014,4,E3,84,129491,129491
