"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Levinsenia gracilis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Levinsenia","Levinsenia gracilis","","","","","","","","","","","","Levinsenia gracilis","U2A",1,2013,1,"U2",1,"Levinsenia gracilis","130578",130578,8,"POSE","0276","0850","SR","D","B","Om","sed/pom/mic/dia","De","SR-De","Levinsenia gracilis"
"Levinsenia gracilis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Levinsenia","Levinsenia gracilis","","","","","","","","","","","","Levinsenia gracilis","B5C",1,2016,4,"B5",4,"Levinsenia gracilis","130578",130578,33,"POSE","0276","0850","SR","D","B","Om","sed/pom/mic/dia","De","SR-De","Levinsenia gracilis"
"Levinsenia gracilis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Levinsenia","Levinsenia gracilis","","","","","","","","","","","","Levinsenia gracilis","U2C",1,2013,8,"U2",8,"Levinsenia gracilis","130578",130578,67,"POSE","0276","0850","SR","D","B","Om","sed/pom/mic/dia","De","SR-De","Levinsenia gracilis"
"Levinsenia gracilis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Paraonidae","Levinsenia","Levinsenia gracilis","","","","","","","","","","","","Levinsenia gracilis","E4",2,1999,1,"E4",2,"Levinsenia gracilis","130578",130578,89,"POSE","0276","0850","SR","D","B","Om","sed/pom/mic/dia","De","SR-De","Levinsenia gracilis"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3A",1,2016,4,"E3",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7B",1,2017,1,"A7",1,"Macoma calcarea","141580",141580,8,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5A",10,2015,4,"B5",40,"Macoma calcarea","141580",141580,333,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7C",1,2015,4,"A7",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B0C",2,2013,8,"B0",16,"Macoma calcaria","141580",141580,133,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5B",8,2016,4,"B5",32,"Macoma calcarea","141580",141580,267,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4A",7,2017,4,"E4",28,"Macoma calcarea","141580",141580,233,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B0B",1,2014,1,"B0",1,"Macoma calcarea","141580",141580,8,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5A",4,2017,4,"B5",16,"Macoma calcarea","141580",141580,133,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4A",14,2016,1,"E4",14,"Macoma calcarea","141580",141580,117,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5B",6,2017,1,"B5",6,"Macoma calcarea","141580",141580,50,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","U2B",7,2013,1,"U2",7,"Macoma calcaria","141580",141580,58,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3C",2,2014,4,"E3",8,"Macoma calcarea","141580",141580,67,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5B",12,2015,4,"B5",48,"Macoma calcarea","141580",141580,400,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B8A",2,2015,4,"B8",8,"Macoma calcarea","141580",141580,67,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7C",1,2017,4,"A7",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B8A",7,2016,4,"B8",28,"Macoma calcarea","141580",141580,233,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","C4B",2,2014,1,"C4",2,"Macoma calcarea","141580",141580,17,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","C4",7,1999,1,"C4",7,"Macoma calcarea","141580",141580,311,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4B",11,2016,4,"E4",44,"Macoma calcarea","141580",141580,367,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B8B",5,2015,4,"B8",20,"Macoma calcarea","141580",141580,167,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3C",1,2017,4,"E3",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","U2A",1,2013,1,"U2",1,"Macoma calcaria","141580",141580,8,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4C",10,2015,4,"E4",40,"Macoma calcarea","141580",141580,333,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","U2A",1,2013,8,"U2",8,"Macoma calcaria","141580",141580,67,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","C4B",18,2016,4,"C4",72,"Macoma calcarea","141580",141580,600,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7B",5,2015,4,"A7",20,"Macoma calcarea","141580",141580,167,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","U1C",1,2013,8,"U1",8,"Macoma calcaria","141580",141580,67,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4B",6,2015,4,"E4",24,"Macoma calcarea","141580",141580,200,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7B",4,2017,4,"A7",16,"Macoma calcarea","141580",141580,133,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4B",5,2017,4,"E4",20,"Macoma calcarea","141580",141580,167,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7A",5,2015,4,"A7",20,"Macoma calcarea","141580",141580,167,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B5C",11,2015,4,"B5",44,"Macoma calcarea","141580",141580,367,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3C",10,2015,4,"E3",40,"Macoma calcarea","141580",141580,333,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","C4C",11,2017,4,"C4",44,"Macoma calcarea","141580",141580,367,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3B",2,2017,4,"E3",8,"Macoma calcarea","141580",141580,67,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4",7,1999,1,"E4",7,"Macoma calcarea","141580",141580,311,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3B",1,2014,4,"E3",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E4A",2,2017,1,"E4",2,"Macoma calcarea","141580",141580,17,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","A7A",1,2016,4,"A7",4,"Macoma calcarea","141580",141580,33,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","C4B",13,2015,4,"C4",52,"Macoma calcarea","141580",141580,433,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","B8A",14,2017,4,"B8",56,"Macoma calcarea","141580",141580,467,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
"Macoma calcarea","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Cardiida","Tellinoidea","Tellinidae","Macoma","Macoma calcarea","Macominae","","","","","","","","","","","Macoma calcarea","E3B",3,2015,4,"E3",12,"Macoma calcarea","141580",141580,100,"MOBI","0456","0520","SR","D","F","Om","sed/pom/mic","De/Su","SR-De","Macoma calcarea"
